5,"What would have happened if Ian Curtis had not pulled the plug on his own life?  It is a hard question to ask since I am a very devoted Joy Division Fan but I also am a good fan of New Order.  I have to say that I imagine Joy Division might have recorded one ore two more albums  and broken up: New Order may have never been.  So while it is tragic that Curtis committed suicide it gave the way for the rest of Joy Division the license to effectively reinvent themselves as New Order.  The band is very Different from JD but in ""Power, Corruption Lies"" , New Order's first, we hear a hint of JD with a burst of new creativity that must have been the results of a painful and cathartic period.    The music on this album is more heavily Synth and Drum based than any of the JD material though maybe not as much as later New Order work.  By 1983 synths and drum machines were just coming into their own and this year saw the invention of the MIDI interface for synths etc. It was also a time when the new wave movement was finally getting solidified.  All history aside, the album is great: it is upbeat, full of poppy dance tracks and a real new wave classic.  If you are buying the album just for ""Blue Monday"" (a track so good even a horrible band like Orgy could make a hit out of it) you are in for a real surprise. You will find many of the other tracks to be great as well.  ""Age of Consent"" is among my other favorites.  This is another great track for dancing.  Also ""the Village""  is a great track as well.  If you are going to buy two New Order albums get this one and Substance.  Although they share a few tracks they are both great.  I find that this album get far more play though.  This is a must have for the New Order fan of course.  But also fans of new wave/'80's music and Joy Division fans alike should also buy this one.  This album has received so much acclaim and has been so influential in its 20-year life span that it should be a must have for any modern music fan.  I highly recommend it!  -- Ted Murena   "
5,This CD is great for the entire family. The songs are catchy and it's not a big deal if you're caught singing them around strangers!
2,"I really couldn't wait to get this CD.  I wanted so badly to like it.  But - it is just too bluegrassy for me.  Every single song.  It would be great one or two songs, but every song gets old.  Plus, the recording quality doesn't seem that great.  You can barely hear the words, and most kids want to sing along.  Jenny Jenkins is a fun song, and Shenendoah is hauntingly beautiful, but For the Kids and NO! are way better CD's"
5,"I enjoy the album still to this day. All the songs are good, but I listen a couple of songs more than others such as Hold On, You don't have to worry, Don't Go.  This is a great album, which I don't planning on selling or trading anytime soon. "
5,The Crusaders Sound Great on this Disc.The Music&amp;Arrangements work very well all the way thru.The Grooves&amp;Smoothness make this Recording very Complete.this Group has been Bad for so long
5,"If it has the name Edwin McCain on it, trust me its a great product to buy. The songs he writes are heart felt and true to every drop of ink used to write them with.."
1,"Following on from the fantastic 'The Duel' Allison Moorer's latest release 'Getting Somewhere' is a massive, massive  disappointment. Quite simply the material on 'Getting Somewhere' is weak and gutless.  On the rare occasions Moorer tries to emulate the beauty and feel of 'The Duel' - such as on Hallelujah & New Years Day - Earle rips the heart out of the material with such an amateurish, pedestrian and thin production that you feel cheated ! Business and pleasure rarely mix and Moorer should take a long, hard look at this release and give serious consideration to re-installing RS Field next time around.  If Moorer wants a guitar groove that burns , drums that drive and vocals that mesmerise then Earle is simply not the man for the job.  Moorer is a fantastic talent who has one of the finest female voices of any genre (she can write a mean song too ! ) . This CD showcases none of her abilities and should be consigned to the bargain bins immediately"
1,"I get the feeling that most of the reviews on here for this album are written by folks who feel special because they think they discovered some new amazing genre and sound that no one else knows about.  Hate to break it to you kids, but this sounds has been around since the mid 90s.  It was called Neutral Milk Hotel and it was vastly superior to these con-artists called the Decemberists.  Before you disagree with me, go pick up Neutral Milk hotel's In the Aeroplane over the Sea (1997), and then try to disagree"
5,"Carbon Leaf's sound continues to evolve, and the results are outstanding. The band says it has given up trying to ""define"" its style of music, since it's a shifting blend of so many influences and original ideas. In the past, Carbon Leaf has played variations of rootsy folk-rock with Celtic, bluegrass, and alt-pop flourishes. This new album is focused more on a clean but no less impressive, straightforward pop-rock sound that's catchy without being cloying, radio-friendly without being superficial. Even with this focus, there's excellent variety: ""Block of Wood"" has a gorgeous country-rock lilt, for example, while ""International Airport"" flirts with jazz. All in all, this is a polished gem that deserves to be the band's breakout album.  The songs range from engaging (""Bright Lights,"" ""Love Loss Hope Repeat"") to anthemic (""Learn to Fly,"" ""Comfort"") to heartbreaking (""Block of Wood"") to humorous (""A Girl and Her Horse"") to profound (""The War Was in Color""). If you enjoy infectious melodies, stunning harmonies, thought-provoking and often bittersweet lyrics, beautiful instrumentation, and pristine, finely crafted production, you will love this album.   There are acoustic rhythm guitars aplenty, neatly embellished with subtle electric guitar riffs and fills (Terry Clark and Carter Gravatt), anchored by a killer rhythm section (Jordan Medas on bass and Scott Milstead on drums) and some touches of mandolin (Gravatt again). This album also has a bit more keyboard work than some of Carbon Leaf's earlier releases, courtesy of guest musician Tim Lauer. Soaring above it all is the clear, resonant and at times hypnotic voice of lead singer Barry Privett, who also writes all of the band's lyrics.  This is my favorite release of 2006 so far, along with ""Ganging Up on the Sun"" by Guster. Both new and longtime fans of Carbon Leaf have much to celebrate with ""Love, Loss, Hope, Repeat."
4,One thing I love about greatest hits packages from groups with only one legitimate hit is that you never grow tired of them. Timbuk 3's greatest hits package is a good place to start enjoying their music and you will not  get tired of hearing songs you've heard a million times on the radio. If  you want more info on the band seach the web because there is a least one  great web site. After buying this CD and the live one you will have to  seach the used bins and I highly recommend the album Eden Alley
5,"This soundtrack is excellent. There is not a single song that I skip when listening to the cd.  The mix of recent and older songs sung by familiar and unfamiliar artists is great.  Anita Nalick, Breathe (2a.m.) is worth the price of the album."
5,"I haven't bought an album for such a long time because who needs to spend the extra cash when there's online piracy? But I have to own this.  Feinstein's voice is so pure and versatile; he is funny at a moment and the next, he can be so heartbreakingly bittersweet. His performance is first class, and one has to consider that he can sing so well at a live concert.  "
4,"I have maybe a hundred Christmas CDs (it's a hobby) but I think this is the only one with the ""Explicit Lyrics"" warning!  This is fore just for one song ""Here Comes Fatty Claus"" which featured a fairly prominent use of the ""sh*t"" word.  I have a fairly young child and burnt a copy of the CD without that song. She loves it!  As for the CD... it's pretty good. Waters has managed to collect the best of campy Christmas songs, something unique as far as I'm aware.    But it's not just a novelty CD... the songs are good. This isn't intentional camp... it is sincere stuff with MAYBE the exception of the Tiny Time song. (One of my daughter's favorite, because it's well done."
1,"As if Fiddy Cent wasn't enough to make me break some bones, this horrible trend of Kayne West comes in. What is there to be said that hasn't been said? Nothing, really; my work has been done by all the one-star reviewers. All I have to say is that I hope this rapper fades away from the universe sooner or later.  Want good rap? Go for Tupac (R.I.P.) or Public Enemy"
1,"Most people considered this the Cheap Trick &quot;comeback&quot; album.  Sixteen years after the fact I'm forced to admit that it ranks as more of a &quot;go-back&quot; album instead.  While Cheap Trick didn't set the music world on fire with most of their 80's releases, it wasn't until the rot set in on the unbelievably sub-par release &quot;The Doctor&quot; that I actively had to search for something good to say about one of their albums.  On &quot;The Doctor&quot; I searched but came up empty.  &quot;Lap Of Luxury&quot; isn't quite that bad, but it set a bad tone for the releases to follow.  I've made dozens of Cheap Trick compilations over the years and &quot;Let Go&quot; was the only song that I included off of LOL.  The thing that consistently irritated me with each subsequent release in the 80's and early 90's was the press release that was issued saying how this was the album that took the Trick back to their rockin' roots.  Well let me tell ya, this is far from it.  I know.  I remember"
5,"Dan Zanes is great! My husband and I both enjoy listening to this as well as our 20 month old. Most of the other music CD's that we have for our son I find a little irritating after a bit of listening. Rocket Ship Beach is fun, family music! I highly recommend this to all ages"
1,"Wow!!! This is a horrible album. I really enjoyed Comin' From Where I'm From, so I expected good things from this one right here. Wrong. On the title track Anthony Hamilton comes with some potentially positive socially-conscience lyrics, then he starts talking about praying. Of course mythological-minded cult people aren't worried, they think mythical magical people will come out of the sky and fix everything if they just stay on their knees. The four subsequent songs are full on Jesus songs. People want warning labels for albums they deem to be offensive for whatever reason, but they need some kind of cult warning. I would not have purchased this CD had I known it was on some cult mess. In ""Preacher's Daughter"" he even says ""A preacher's daugher so she had common sense."" I'm not sure if that's supposed to be a joke, but common sense should tell one magic people don't live in the clouds. Then ""Pass Me Over"" reminds me of the that two-part skit on Ice Cube's Lethal Injection where the cat is just sitting there waiting for Jesus and gives Ice Cube all his stuff, 'cause he thinks Jesus will give him new stuff. But Anthony Hamilton tries to make it sound like a positive thing to just sit there and wait for mythology to become reality. If people think this type of behavior is a real solution to one's personal problems or the worlds problems then I, for one, am very worried about our future, or probable complete lack there of. That's a very dangerous mind state. ""Sista Big Bones"" is a good song, but it's not worth purchasing this"
4,"Bubble from Ab Fab sounds exactly like Marilyn Monroe, Billie Holiday, Judy Garland and others.  What a talent.  She needs her own Las Vegas Show.  She would be beyond great!  "
5,"Lots and lots of positive and negative reviews about this record in a comparison sense to their previous work it seems. Honestly, I didn't know of any personnel changes to and/or from the band prior to listening to it three times through. Evanescence is the real deal. Enjoy! Five Stars."
5,"I'm one of those people who didn't really *know* anything about Beck.  Oh sure I knew his hits - ""Loser"", ""Where It's At"", ""The New Pollution"" et al.  Just never really thought much about the guy.  Until...about three months ago when I downloaded a couple tracks from this album from Napster2Go...""E Pro"" and ""Girl"".  After giving them a few listens I downloaded the entire Guero album not long thereafter.  I don't know what to say that hasn't already been said by a lot of others here- it's been voted one of the Best of 2005 for a REASON.  This is an AWESOME album.  During a looong road trip I played some of the tracks for my Better Half and he gradually got addicted...starting with ""Earthquake Weather"".  Now it's not only this album but pretty much the entire Beck catalog for the two of us :) Even the songs I started out being ""meh"" about grew on me (and hubby) BIG TIME.  Just a great album...musicianship is spot on, and Beck definitely has a strong sense of humor mixed with a healthy dose of irony!  The tracks which are STANDOUTS (at least in our opinion) are E-Pro (great kick start to the album); Que Onda' Guero (LOVE the lowrider horns throughout, along with the ""Hey! Guero!"" random shouts); Girl (catchy...this should have been a HUGE hit...); Earthquake Weather (haunting melody, great riff!), Hell Yes (hai!); and I really love Rental Car...just a cute little song - way too short...also catchy riff and verses!  DO check this album out.  Absolutely a gem"
5,"""Alt-country"" would indeed be a limiting description,none-the-less an accurate point of reference,as this artist is obviously drawing from past Country musicians.But make no mistake,this is not a tired retread thru the same-old same-old but rather an exceptional modern piece of music.I'm usually more inclined towards the Heavy than the twangy,but this is just so well written and catchy with a distinct melancholic cloud hanging over the proceedings,and this woman can SING.One of the few recent musicians that deserve that designation"
5,"After the profound impact of the David Rawlings produced ""O.C.M.S.,"" to my music collection, my pre-order of ""Big Iron World"" came with pretty high expectations. I've listened to it three times since receiving it in the mail last night and though it doesn't sport tracks with the immediate staying power of ""Wagon Wheel,"" ""Big Iron World"" does pull some wonderfully surprising punches. Though he doesn't capture OCMS's live act at it's fullest (and who really could), Rawlings' production once again manages to maintain OCMS's authenticity and pushes their ""old-time"" music into the modern area, without a hint of the tacky, over-produced, artificial, gimmicks, heard on other neo-bluegrass records.   ""Big Iron World"" is not an album stuck in history, or looking to bite of the accomplishments of the past. With ""Big Iron World,"" OCMS once again displays its own sound, pushing the limits of bluegrass/county/rock/punk/folk forward, while paying its respect and harkening back to the fables of Woody Guthrie, the picking of Muleskinner and the late 60's albums of Dylan. Moreover, the songs of ""Big Iron World"" comprise a complete body of work. The pro-union, ""Union Maid"" and folksy ""James River Blues"" are the standout tracks on an album that works as a whole, with each song complementing the next. As with all of OCMS's albums, ""Big Iron World"" is a breath of fresh air in comparison to most other albums put out by artists of a similar age.  They have put together a great collection of songs to be enjoyed by fans of numerous genres."
5,"by far, Picture This, is my favorite cd from the JB collection...have three copies...one for the home, one for the car, and another he personally signed for me at one of his concerts! Been a fan of his since he appeared on tv talk show back in late 1997...despite our daily hectic schedules, his music always brings us back to a place that is calm, relaxing & peaceful...now that we have small children, they are even accustomed to listening his music, which makes bedtime even sweeter! :)"
1,"You got to be kidding me right? People actually giving this album 5 stars. Wow people are so blind it isn't even funny. This is all commercialized garbage. E-40 is all on this ""hyphy"" tip now, lmao how wack is that. Hyphy is straight wack, the lyrics have no concept what so ever. All pointless.  Production, well yea all these commercialized albums got production, like this album. But then again where are the lyrics?   This is one of those albums where you sit there and like it ONLY because of the beat/hook lol. People that listen to this type of music dont like real Hip-Hop, as I said theyre blind. People that arent big Hip-Hop fans, I dont criticize you for listening, but all you people that claim to be Hip-Hop fans, f*** outta here, you aint.   This album is for commercial rap listeners only, if you like underground STAY away from this at all costs. Pick up some real HipHop instead.  Peace. "
2,"When I first bought this cd I really liked it, but unlike most other cd's it sounded worse with time. After 2-3 months it was just sitting in my drawer and I found myself skipping stations on the radio when they played the Killers. After seeing them live at the Virgin Festival this weekend I know they are totally phony, not only is their cd bland but they are the worst live band ever. Do yourself a favor save your money on this one"
5,"When I make a long night drive home after a loud concert,      I like to listen to something quiet and soothing.  THE PIZZA TAPES is one of my favorite quiet and soothing picks, it's a sweet masterpiece of acoustic jamming and inspired playing.  During two days in February of 1993 Garcia, Grisman and Rice got together to fiddle around with some tunes and see how they came out on tape.  As we all know, the recordings were stolen by the infamous ""Pizza boy"" and soon they became property of the formidable Grateful Dead tape and CD trading community.  Several years later Grisman remastered the recordings and put out the best takes on this album.  This isn't an album of electric jams, it's rather impromptu, quiet and easygoing.  Some people might dismiss it as ""background music.""  However if you take a closer listen, the trio handles the traditional tunes and Bob Dylan tunes and the Gershwin (!) tunes with such skill, there's hardly an uninspired or false note anywhere to be found.  Garcia screws up here and there but even those mistakes are a pleasure to listen to.  Definitely a classic album and something I received with anticipation.  I still enjoy putting this on and it gets better with successive listenings.  By the way, I love the cover art... the CD case is made to resemble a pizza box.  Open it up and the disc is a pizza pie with all the toppings.  On the back is a menu of all the treats including some spicy items (choice words from Garcia!)  I actually get the craving for pizza when I'm listening to the album.  The PIZZA TAPES sure is one tasty album. Great music and great pizza, what a winning combination!"
2,"Pls. Rick Nielsen, ""Tell Me Everything""! Why did  you guys get a sorry Producer like Ted Templeman  to Produce what could have been a great comeback  LP? If you Trick fans wanna be in 'My Gang' then  you gotta spread the news to pray for better ef- forts than this in the future if the Tricksters  are gonna stay employed!  'You're All I Wanna Do' and the title track, with it's ""Mommy and Daddy"" chorus, is kinda  cool and retro for 'Surrender' - now the mar- riage is on the rocks! Like Cheap Trick's ca- reer after this disgrace! It's enough to make  you 'Cry Baby'...Pls. bring back Brant!"
1,"I bought this disk on the strength of the reviews here at Amazon.  What a major disappointment this disk is.  Embarrasingly amateur, with keyboard loop drums and keyboard basses, it is difficult to believe that these are well-known professional reggae singers as well.  Another case of &quot;dumbing-down&quot; music for children, something definitely not required to fully engage kids with music (the outstanding Putamayo series for example is presented no frills, no dumbing-down).  Good &quot;children's music&quot; inspires both parents and kids, and kids react positively to that in their parents. A shame to pay $... for this disk"
5,"I MUST SAY THAT WHEN I FIRST HEARD ""KICK PUSH"" I THOUGHT TO MYSELF THAT THIS GUY REALLY HAD SOMETHING TO TALK ABOUT BECAUSE HE IS SUCH A METAPHORIC RHYMER AND HIS DELIVERY IS VERY STRONG SO I KNOW I HAD TO BUY LUPE FIASCO'S DEBUT ALBUM ""FOOD AND LIQUOR"". AFTER LISTENING TO THIS ALBUM FROM BEGINNING TO END I WAS NOT AT ALL DISAPPOINTED BUT INDEED THIS ALBUM REALLY LET ME KNOW THAT THERE ARE STILL A FEW RAPPERS OUT THERE THAT ARE STILL KICKING RHYMES ABOUT ISSUES THAT WE DEAL WITH IN EVERYDAY LIFE INSTEAD OF HEARING THESE OTHER MC'S THAT DONT RAP ABOUT ANYTHING EXCEPT CARS, CLOTHES, JEWELRY, AND WOMEN. I WOULD RECOMMEND THIS ALBUM TO ANYONE THAT IS A FAN OF REAL RAP BECAUSE THIS ALBUM WILL OPEN YOUR EYES TO ALOT OF THINGS IN LIFE.  MY 5 FAVORITE TRACKS ARE: 1.""THE COOL""- THIS SONG IS BASICALLY ABOUT A YOUNG MAN WHO HAD DIED(NOT LITERALLY) BUT HE WAS ABLE TO COME BACK TO LIFE AND TRY TO MAKE A CHANGE FOR THE BETTER BUT AT THE SAME TIME HE CHOSE TO LIVE HIS LIFE THE SAME WAY HE HAD LIVED IT ONCE BEFORE. SONG IS VERY METAPHOR AND DEEP. 2.""HE SAY SHE SAY""- THIS SONG IS ABOUT A LITTLE BOY WHO DOESNT HAVE A VISIBLE FATHER AND IT IS AFFECTING HIM DEEPLY. 3.""HURT ME SOUL""- THIS SONG TALKS JUST ABOUT ANY ISSUE YOU CAN THINK OF FROM WOMEN BEING DEGRADED IN RAP MUSIC, DRUG DEALING, CROOKED COPS, GOVERNMENT NOT OFFERING BLACK PEOPLE WELFARE AND OVERCHARGING HEALTHCARE, JOHNS AND PROSTITUTES. SONG ALSO HAS A VERY NICE HOOK. 4.""SUNSHINE""- THIS SONG IS ABOUT THIS GIRL THAT HE FALLS IN LOVE WITH IN A CLUB EVENTHOUGH HE'S NOT LOOKING FOR LOVE HE CANNOT RESIST IT WITH THIS GIRL. 5.""PRESSURE"" FEATURING JAY-Z- VERY NICE CONCEPT TO IT FROM LUPE'S STANDPOINT AND EVENTHOUGH IM NOT A BIG JAY-Z FAN HE STILL PUT DOWN A NICE VERSE.  OTHER SONGS I LIKE ARE ""JUST MIGHT BE OK"", ""DAYDREAMININ"", ""KICK PUSH"", ""I GOTCHA"",""INSTRUMENTAL"", AND ""AMERICAN TERRORISTS"".  I WOULD RECOMMEND THIS ALBUM TO ANYONE WHO IS A TRUE FAN OF REAL RAP BECAUSE IT WILL NOT DISAPPOINT YOU AT ALL!!!!"
5,"I can't rate this one highly enough. It's certainly in a vein with his last couple, but, as has been oft noted, it's more political and full of social commentary. Some people will like it a little less than the two preceding ones, as a result. I expected to have that reaction, but I found the socially conscious elements surprisingly compelling after all, and Rodney melds them well with his more personal insights, which ultimately predominate in the end. Also, focusing on the social commentary can obscure the fact that a good number of these songs are just a lot of fun, like a slightly angrier and more introspective version of the wonderful stuff he did with the Notorious Cherry Bombs.  By the way, if you like this album, you may want to pick up the book ""Rednecks & Bluenecks: The Politics of Country Music."" It's not just about the country you hear on the radio but also alternative country and Americana. And Rodney shows up prominently throughout the book; there's a whole section just about this album"
1,"I was looking at the Billboard Hot 100 last year like I do every week, and at one point I noticed a song that was making moves was ""Grind With Me"" by Pretty Ricky. I had never heard of the song, and after I listened to it, I wished I still hadn't heard of the song. I don't know what possessed me to listen to the full-length album, Bluestars, but I did and, well, I couldn't get the CD out of my stereo fast enough.  I agree with reviewer Hakeem when he said that all these five-star reviews must be from people that are on the group's street team or something. Pretty Ricky consists of four people: three rappers (Spectacular, Diamond ""Baby Blue"", and Slick -- and I use the term ""rapper"" loosely) and one singer (Pleasure). The problem with this album is that these are the horniest AND most talentless guys I have ever heard of, and that is a terrible combination. The lead single ""Grind With Me"" is really called ""Grind On Me"", and it's one of the nastiest things I have ever heard, but ""Playhouse"" isn't far behind. And ""Nothing But a Number"" is very, very statutory.  Also annoying is their use of dated lyrics, like ""If lovin' you is wrong, I don't wanna be right"" on ""Grind On Me"", or ""If I'm lyin', I'm flyin'"" on ""Grill `Em"" (what does that even mean, anyway?). The guys also have a habit of continually yelling certain adlibs, like ""FROM THE BACK!"" on ""Get a Little Closer"", and ""Yes, sir!"" on ""Your Body"". Also, while Pleasure's singing isn't HORRIBLE, it's hard to listen to after all that wack rapping. Actually, his chorus on ""Shorty Be Mine"" is sure to cause you DISpleasure.  Speaking of that song, things are equally unimpressive when the guys DON'T talk about sex, like on ""Never Let You Go"", ""Can't Live Without You"", and the obligatory bling-blingin' songs ""Chevy"" and ""Grill `Em"". But in the long run I guess all that doesn't matter because nobody cares about Pretty Ricky any more and as my brother said, they're probably now back to working at Wendy's. If I ever come across the Bluestars CD again, in the words of ""Your Body"", dammit, I'll beat it up.  Anthony Ruper"
5,"Wow...what a great collection of songs, a wonderful album. I am a fan of the Church, but even if you have never heard of them, you will find this disc amazing. I am at a loss of words to decribe the songs. My only regret is that there is not a DVD of performances of these songs. I would go upstairs and watch it all night"
5,Really well done. This is an extremely well crafted CD. Six Days is probably the best song on here.  Note: The song when they're waiting for bow wow's car is       Ooh Aah - Grit
2,"I was unable to play in my car CD player, so only choice I got is to listen at home using my home DVD player."
